_id,OBJECTID,GEO_ID,NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,GENERAL_USE_CODE,LONG,LAT
739,739,348652,OUR LADY OF WISDOM CATHOLIC ELEMENTARY SCHOOL,10 JAPONICA RD,English Separate,348652,Japonica Rd,10 Japonica Rd,M1R 4R7,Scarborough,Toronto,102003,-79.3083463663182,43.7619465822385
741,741,3244814,OVERLEA LINC,14 OVERLEA BLVD,English Public,3244814,Overlea Blvd,14 Overlea Blvd,M4H 1A4,East York,Toronto,115001,-79.3516723795906,43.7036208897604
742,742,548301,OWEN PUBLIC SCHOOL,111 OWEN BLVD,English Public,548301,Owen Blvd,111 Owen Blvd,M2P 1G6,North York,Toronto,102001,-79.3925162004247,43.7490561850855
743,743,14627062,OXFORD COLLEGE OF CANADA,5231 YONGE ST,Private,14627062,Yonge St,5231 Yonge St,M2N 5P8,North York,Toronto,112001,-79.4130125710801,43.7716700753423
744,744,20237239,OXFORD COLLEGE OF CANADA SECONDARY SCHOOL,155 CONSUMERS RD,Private,20237239,Consumers Rd,155 Consumers Rd,M2J 0A3,North York,Toronto,113001,-79.3327116127359,43.7732105926064
745,745,2119861,P T MONTESSORI SCHOOL,280 CULFORD RD,Private,2119861,Culford Rd,280 Culford Rd,M6L 2V3,North York,Toronto,109001,-79.4908558223165,43.7131715599365
746,746,6619760,PALMERSTON AVENUE JUNIOR PUBLIC SCHOOL,734 PALMERSTON AVE,English Public,6619760,Palmerston Ave,734 Palmerston Ave,M6G 2R4,former Toronto,Toronto,102001,-79.4152049534391,43.6681449064113
747,747,14615167,PAPE AVENUE JUNIOR PUBLIC SCHOOL,220 LANGLEY AVE,English Public,14615167,Langley Ave,220 Langley Ave,M4K 1B9,former Toronto,Toronto,102002,-79.3418936177203,43.670351887554
748,748,7684096,PARK LANE PUBLIC SCHOOL,60 PARK LANE CRCL,English Public,7684096,Park Lane Crcl,60 Park Lane Crcl,M3C 2N2,North York,Toronto,102001,-79.3668200605055,43.7289236202676
749,749,985525,PARK LAWN JUNIOR MIDDLE SCHOOL,71 BALLACAINE DR,English Public,985525,Ballacaine Dr,71 Ballacaine Dr,M8Y 4B6,Etobicoke,Toronto,106007,-79.4964469164461,43.6377066076306
750,750,8648700,PARK PLACE LINC CENTRE,2299 DUNDAS ST W,English Separate,8648700,Dundas St W,2299 Dundas St W,M6R 1X7,former Toronto,Toronto,115001,-79.4526501183165,43.6555487280857
751,751,8168404,PARKDALE COLLEGIATE INSTITUTE,209 JAMESON AVE,English Public,8168404,Jameson Ave,209 Jameson Ave,M6K 2Y3,former Toronto,Toronto,102002,-79.4360685050841,43.6396575139163
752,752,10180114,PARKDALE JUNIOR & SENIOR PUBLIC SCHOOL,78 SEAFORTH AVE,English Public,10180114,Seaforth Ave,78 Seaforth Ave,M6K 3L2,former Toronto,Toronto,102001,-79.4367985750645,43.6431872870807
754,754,6427685,PARKSIDE ELEMENTARY SCHOOL,401 CEDARVALE AVE,English Public,6427685,Cedarvale Ave,401 Cedarvale Ave,M4C 4K7,East York,Toronto,102001,-79.3163183865433,43.6994434678363
753,753,1026461,PARKFIELD JUNIOR SCHOOL,31 REDGRAVE DR,English Public,1026461,Redgrave Dr,31 Redgrave Dr,M9R 3T9,Etobicoke,Toronto,102001,-79.5697578514709,43.6822877769246
755,755,373500,PARKVIEW ALTERNATIVE SCHOOL,1641 PHARMACY AVE,English Public,373500,Pharmacy Ave,1641 Pharmacy Ave,M1R 2L2,Scarborough,Toronto,102001,-79.313002607885,43.7673772800379
756,756,8418224,PAUL PENNA DOWNTOWN JEWISH DAY SCHOOL,750 SPADINA AVE,Private,8418224,Spadina Ave,750 Spadina Ave,M5S 2J2,former Toronto,Toronto,115001,-79.4040622529608,43.666206580872
758,758,9638081,PAULINE JUNIOR PUBLIC SCHOOL,100 PAULINE AVE,English Public,9638081,Pauline Ave,100 Pauline Ave,M6H 3M8,former Toronto,Toronto,102001,-79.4391436705617,43.6624891075822
757,757,329105,PAULINE JOHNSON JUNIOR PUBLIC SCHOOL,35 DUNMURRAY BLVD,English Public,329105,Dunmurray Blvd,35 Dunmurray Blvd,M1T 2K2,Scarborough,Toronto,102001,-79.3035712981415,43.7851298582651
759,759,519066,PELMO PARK PUBLIC SCHOOL,180 GARY DR,English Public,519066,Gary Dr,180 Gary Dr,M9N 2M1,North York,Toronto,102001,-79.5181161605692,43.7120567278162
760,760,397655,PERCY WILLIAMS JUNIOR PUBLIC SCHOOL,35 WHITE HEATHER BLVD,English Public,397655,White Heather Blvd,35 White Heather Blvd,M1V 1P6,Scarborough,Toronto,102001,-79.2656585281205,43.8126668817723
762,762,8431734,PERTH AVENUE JUNIOR PUBLIC SCHOOL,14 RUSKIN AVE,English Public,8431734,Ruskin Ave,14 Ruskin Ave,M6P 3P8,former Toronto,Toronto,102001,-79.4524196858968,43.6628313614165
761,761,8985455,PERE PHILIPPE LAMARCHE HIGH SCHOOL,2850 EGLINTON AVE E,French Separate,8985455,Eglinton Ave E,2850 Eglinton Ave E,M1J 2C8,Scarborough,Toronto,102004,-79.24070575989,43.7388885327578
763,763,14206471,PETRE COLLEGE,3359 YONGE ST,Private,14206471,Yonge St,3359 Yonge St,M4N 2M6,former Toronto,Toronto,115001,-79.4035136917991,43.7316256868857
764,764,7561629,PHOENIX MONTESSORI,2 STATION RD,Private,7561629,Station Rd,2 Station Rd,M8V 2P9,Etobicoke,Toronto,109001,-79.4936820745085,43.6129864450894
766,766,551399,PINEWAY PUBLIC SCHOOL,110 PINEWAY BLVD,English Public,551399,Pineway Blvd,110 Pineway Blvd,M2H 1A8,North York,Toronto,102001,-79.3745155238261,43.7964177776079
765,765,576369,PIERRE LAPORTE MIDDLE SCHOOL,1270 WILSON AVE,English Public,576369,Wilson Ave,1270 Wilson Ave,M3M 1H5,North York,Toronto,102001,-79.4921243121893,43.7250745328027
767,767,30076180,PLEASANT PUBLIC SCHOOL,288 PLEASANT AVE,English Public,30076180,Pleasant Ave,288 Pleasant Ave,M2R 2R1,North York,Toronto,115001,-79.4345576870743,43.7899554182757
769,769,9340702,POLARIS LEARNING CENTRE,1560 BAYVIEW AVE,Private,9340702,Bayview Ave,1560 Bayview Ave,M4G 3B8,former Toronto,Toronto,115001,-79.3753373121749,43.7052280891311
775,775,34673,PRESTEIGN HEIGHTS ELEMENTARY SCHOOL,2570 ST CLAIR AVE E,English Public,34673,St Clair Ave E,2570 St Clair Ave E,M4B 1M3,East York,Toronto,102001,-79.3171939752515,43.7055433445086
776,776,7554003,PRINCE OF PEACE CATHOLIC ELEMENTARY SCHOOL,255 ALTON TOWERS CRCL,English Separate,7554003,Alton Towers Crcl,255 Alton Towers Crcl,M1V 4E7,Scarborough,Toronto,102003,-79.2789443071917,43.8253890671487
768,768,492072,PLEASANT VIEW JUNIOR HIGH SCHOOL,175 BRIAN DR,English Public,492072,Brian Dr,175 Brian Dr,M2J 3Y8,North York,Toronto,102001,-79.3339032144143,43.7874877559234
771,771,326920,POPLAR ROAD JUNIOR PUBLIC SCHOOL,66 DEARHAM WOOD,English Public,326920,Dearham Wood,66 Dearham Wood,M1E 1S4,Scarborough,Toronto,102001,-79.1872408418527,43.7537306281654
773,773,14171495,PORTAGE TRAIL COMMUNITY SCHOOL,100 SIDNEY BELSEY CRES,English Public,14171495,Sidney Belsey Cres,100 Sidney Belsey Cres,M6M 5H6,York,Toronto,102001,-79.5097668839041,43.6922961842952
770,770,849784,POPE FRANCIS CATHOLIC ELEMENTARY SCHOOL,319 OSSINGTON AVE,English Separate,849784,Ossington Ave,319 Ossington Ave,M6J 3A6,former Toronto,Toronto,102003,-79.4210161849604,43.6516313656822
772,772,5024206,PORT ROYAL PUBLIC SCHOOL,408 PORT ROYAL TRL,English Public,5024206,Port Royal Trl,408 Port Royal Trl,M1V 4R1,Scarborough,Toronto,102001,-79.2899667499679,43.8246324049807
774,774,373219,PRECIOUS BLOOD CATHOLIC ELEMENTARY SCHOOL,1035 PHARMACY AVE,English Separate,373219,Pharmacy Ave,1035 Pharmacy Ave,M1R 2G8,Scarborough,Toronto,102003,-79.3022374245071,43.7393564303003
778,778,498533,PROGRAM AND SPECIAL SERVICES - NORTH,270 CHEROKEE BLVD,English Separate,498533,Cherokee Blvd,270 Cherokee Blvd,M2H 3B9,North York,Toronto,102003,-79.3368020983138,43.7966139259622
777,777,10513559,PRINCESS MARGARET JUNIOR SCHOOL,65 TROMLEY DR,English Public,10513559,Tromley Dr,65 Tromley Dr,M9B 5Y7,Etobicoke,Toronto,102001,-79.5590577552409,43.6712220300167
779,779,30121873,PURE DEGREE MANDARIN SCHOOL,2760 VICTORIA PARK AVE,Private,30121873,Victoria Park Ave,2760 Victoria Park Ave,M2J 4A8,North York,Toronto,115001,-79.3288850384456,43.7870317450687
780,780,6350054,QUEEN ALEXANDRA MIDDLE SCHOOL,181 BROADVIEW AVE,English Public,6350054,Broadview Ave,181 Broadview Ave,M4M 2G3,former Toronto,Toronto,102001,-79.3500911323149,43.6616429603441
781,781,784384,QUEEN VICTORIA JUNIOR PUBLIC SCHOOL,100 CLOSE AVE,English Public,784384,Close Ave,100 Close Ave,M6K 2V3,former Toronto,Toronto,102001,-79.435320697841,43.6365094905393
782,782,13503328,QUEEN'S ACADEMIC SCHOOL,201 CONSUMERS RD,Private,13503328,Consumers Rd,201 Consumers Rd,M2J 4G8,North York,Toronto,104008,-79.3322488674553,43.7721013757365
784,784,13226957,QUEEN'S ELITE ACADEMY,3650 VICTORIA PARK AVE,Private,13226957,Victoria Park Ave,3650 Victoria Park Ave,M2H 3P7,North York,Toronto,115001,-79.33882932977,43.8079510484941
783,783,14621473,QUEEN'S COLLEGIATE SECONDARY SCHOOL,5535 EGLINTON AVE W,Private,14621473,Eglinton Ave W,5535 Eglinton Ave W,M9C 5K5,Etobicoke,Toronto,113001,-79.6023618930539,43.6511972298425
786,786,388308,R H KING ACADEMY,3800 ST CLAIR AVE E,English Public,388308,St Clair Ave E,3800 St Clair Ave E,M1M 1V3,Scarborough,Toronto,102002,-79.2374500349757,43.7226223410982
785,785,765985,QUEST ALTERNATIVE SENIOR SCHOOL,25 BAIN AVE,English Public,765985,Bain Ave,25 Bain Ave,M4K 1E5,former Toronto,Toronto,102001,-79.3521296600971,43.670460460892
790,790,60867,RAWLINSON COMMUNITY SCHOOL,231 GLENHOLME AVE,English Public,60867,Glenholme Ave,231 Glenholme Ave,M6E 3C7,York,Toronto,102001,-79.4400434190871,43.6839770688827
795,795,986007,REXDALE LEARNING CENTRE LINC,30 BARRHEAD CRES,English Public,986007,Barrhead Cres,30 Barrhead Cres,M9W 3Z7,Etobicoke,Toronto,102001,-79.5665521913805,43.7193132274678
796,796,1009103,RICHVIEW COLLEGIATE INSTITUTE,1738 ISLINGTON AVE,English Public,1009103,Islington Ave,1738 Islington Ave,M9A 3N2,Etobicoke,Toronto,102002,-79.5395009465865,43.6786465333719
797,797,556083,RIPPLETON PUBLIC SCHOOL,21 RIPPLETON RD,English Public,556083,Rippleton Rd,21 Rippleton Rd,M3B 1H4,North York,Toronto,102001,-79.3601204660189,43.7409048373993
798,798,1005812,RIVERCREST JUNIOR SCHOOL,30 HAREFIELD DR,English Public,1005812,Harefield Dr,30 Harefield Dr,M9W 4C9,Etobicoke,Toronto,102001,-79.5695177435715,43.729716180075
799,799,11585699,RIVERDALE COLLEGIATE INSTITUTE,1094 GERRARD ST E,English Public,11585699,Gerrard St E,1094 Gerrard St E,M4M 2A1,former Toronto,Toronto,102002,-79.3348598191726,43.6700476981757
800,800,7359582,ROBERT SERVICE SENIOR PUBLIC SCHOOL,945 DANFORTH RD,English Public,7359582,Danforth Rd,945 Danforth Rd,M1K 1J2,Scarborough,Toronto,102001,-79.2511781787807,43.7290251523698
801,801,71840,ROCKCLIFFE MIDDLE SCHOOL,400 ROCKCLIFFE BLVD,English Public,71840,Rockcliffe Blvd,400 Rockcliffe Blvd,M6N 4R8,York,Toronto,102001,-79.4888938172078,43.6738651424808
802,802,9212874,ROCKFORD PUBLIC SCHOOL,60 ROCKFORD RD,English Public,9212874,Rockford Rd,60 Rockford Rd,M2R 3A7,North York,Toronto,102001,-79.4524414110058,43.7858005190036
793,793,13971294,REGINA MUNDI CATHOLIC ELEMENTARY SCHOOL,70 PLAYFAIR AVE,English Separate,13971294,Playfair Ave,70 Playfair Ave,M6B 2P9,North York,Toronto,102003,-79.4593958766171,43.7099198210096
792,792,372953,REGENT HEIGHTS PUBLIC SCHOOL,555 PHARMACY AVE,English Public,372953,Pharmacy Ave,555 Pharmacy Ave,M1L 3H1,Scarborough,Toronto,102001,-79.2891326348503,43.7070156248448
803,803,820061,RODEN PUBLIC SCHOOL,151 HIAWATHA RD,English Public,820061,Hiawatha Rd,151 Hiawatha Rd,M4L 2Y1,former Toronto,Toronto,102001,-79.3230764862029,43.6738732738778
804,804,3244674,ROLPH ROAD ELEMENTARY SCHOOL,31 ROLPH RD,English Public,3244674,Rolph Rd,31 Rolph Rd,M4G 3M5,East York,Toronto,102001,-79.3660007150713,43.6998541229578
791,791,9270479,REGAL ROAD JUNIOR PUBLIC SCHOOL,95 REGAL RD,English Public,9270479,Regal Rd,95 Regal Rd,M6H 2J6,former Toronto,Toronto,102001,-79.4400632870577,43.6737751677408
788,788,7274066,R J LANG ELEMENTARY & MIDDLE SCHOOL,227 DREWRY AVE,English Public,7274066,Drewry Ave,227 Drewry Ave,M2M 1E3,North York,Toronto,102001,-79.4265104765386,43.7834853825344
789,789,554092,RANCHDALE PUBLIC SCHOOL,60 RANCHDALE CRES,English Public,554092,Ranchdale Cres,60 Ranchdale Cres,M3A 2M3,North York,Toronto,102001,-79.3232914375889,43.7524580000985
787,787,29703,R H MCGREGOR ELEMENTARY SCHOOL,555 MORTIMER AVE,English Public,29703,Mortimer Ave,555 Mortimer Ave,M4J 2G9,East York,Toronto,102001,-79.3271357421257,43.6899952579101
794,794,532360,RENE GORDON HEALTH & WELLNESS ACADEMY,20 KAREN RD,English Public,532360,Karen Rd,20 Karen Rd,M3A 3L6,North York,Toronto,102001,-79.3401430648432,43.7619030433066
805,805,6522577,ROSE AVENUE JUNIOR PUBLIC SCHOOL,675 ONTARIO ST,English Public,6522577,Ontario St,675 Ontario St,M4X 1N4,former Toronto,Toronto,106007,-79.3727880966405,43.6703164704159
807,807,11462317,ROSEDALE HEIGHTS SCHOOL OF THE ARTS,711 BLOOR ST E,English Public,11462317,Bloor St E,711 Bloor St E,M4W 1J4,former Toronto,Toronto,102002,-79.3660163370219,43.6739396616654
806,806,772740,ROSEDALE DAY SCHOOL,131 BLOOR ST W,Private,772740,Bloor St W,131 Bloor St W,M5S 1R1,former Toronto,Toronto,112001,-79.3923942727036,43.6687534267963
809,809,9584890,ROSELANDS JUNIOR PUBLIC SCHOOL,990 JANE ST,English Public,9584890,Jane St,990 Jane St,M6N 4E2,York,Toronto,102001,-79.4990610012849,43.6812267942846
808,808,869568,ROSEDALE JUNIOR PUBLIC SCHOOL,22 SOUTH DR,English Public,869568,South Dr,22 South Dr,M4W 1R1,former Toronto,Toronto,102001,-79.38168602675,43.6776557315322
810,810,1026805,ROSETHORN JUNIOR SCHOOL,2 REMINGTON DR,English Public,1026805,Remington Dr,2 Remington Dr,M9A 2J1,Etobicoke,Toronto,102001,-79.5394518624762,43.6601566099814
811,811,3431768,ROUGE VALLEY EDUCATION CENTRE,3351 ELLESMERE RD,Private,3431768,Ellesmere Rd,3351 Ellesmere Rd,M1C 1H1,Scarborough,Toronto,107005,-79.1841251741149,43.7871320727423
813,813,772768,ROYAL CONSERVATORY OF MUSIC,273 BLOOR ST W,Private,772768,Bloor St W,273 Bloor St W,M5S 1W2,former Toronto,Toronto,102007,-79.3960588161982,43.6678563063296
815,815,822810,ROYAL ST GEORGE'S COLLEGE,120 HOWLAND AVE,Private,822810,Howland Ave,120 Howland Ave,M5R 3B5,former Toronto,Toronto,102001,-79.4106538750655,43.6695442344191
812,812,9602601,ROUGE VALLEY PUBLIC SCHOOL,30 DURNFORD RD,English Public,9602601,Durnford Rd,30 Durnford Rd,M1B 4X3,Scarborough,Toronto,102001,-79.1512873936937,43.7993862553854
814,814,20120908,ROYAL CROWN ACADEMIC SCHOOL,4620 FINCH AVE E,Private,20120908,Finch Ave E,4620 Finch Ave E,M1S 4G2,Scarborough,Toronto,102008,-79.2760182592632,43.8064621918666
816,816,7974226,ROYAL ST GEORGE'S COLLEGE  - JUNIOR,126 HOWLAND AVE,Private,7974226,Howland Ave,126 Howland Ave,M5R 3B5,former Toronto,Toronto,115001,-79.4105213296825,43.6696420562186
817,817,822800,ROYAL ST GEORGE'S COLLEGE - SENIOR,100 HOWLAND AVE,Private,822800,Howland Ave,100 Howland Ave,M5R 3B5,former Toronto,Toronto,102005,-79.4102575107428,43.6689998744924
818,818,6739507,ROYWOOD PUBLIC SCHOOL,11 ROYWOOD DR,English Public,6739507,Roywood Dr,11 Roywood Dr,M3A 2C7,North York,Toronto,102001,-79.3217731783625,43.7647240733216
819,819,64159,RUNNYMEDE COLLEGIATE INSTITUTE,569 JANE ST,English Public,64159,Jane St,569 Jane St,M6S 4A3,York,Toronto,102002,-79.4898113825241,43.6635322654948
820,820,7973683,RUNNYMEDE JUNIOR & SENIOR PUBLIC SCHOOL,357 RUNNYMEDE RD,English Public,7973683,Runnymede Rd,357 Runnymede Rd,M6S 2Y7,former Toronto,Toronto,102001,-79.4774817133393,43.6559293055801
821,821,10560819,RYERSON COMMUNITY SCHOOL,96 DENISON AVE,English Public,10560819,Denison Ave,96 Denison Ave,M5T 1E4,former Toronto,Toronto,102001,-79.4023797268448,43.6512817054496
822,822,7730108,RYERSON UNIVERSITY - MAIN ADDRESS,350 VICTORIA ST,University,7730108,Victoria St,350 Victoria St,M5B 2K3,former Toronto,Toronto,115001,-79.3804798260292,43.6577656354656
823,823,30024678,SACRE COEUR CATHOLIC ELEMENTARY SCHOOL/ECOLE ELEMENTAIRE CATHOLIQUE SACRE COEUR,98 ESSEX ST,French Separate,30024678,Essex St,98 Essex St,M6G 1T3,former Toronto,Toronto,102003,-79.4242134066346,43.667857556286
824,824,6947396,SACRED HEART CATHOLIC ELEMENTARY SCHOOL,75 HUPFIELD TRL,English Separate,6947396,Hupfield Trl,75 Hupfield Trl,M1B 4S3,Scarborough,Toronto,102003,-79.2201440043568,43.8121839993684
826,826,2863419,SALAHEDDIN ISLAMIC,741 KENNEDY RD,Private,2863419,Kennedy Rd,741 Kennedy Rd,M1K 2C6,Scarborough,Toronto,112001,-79.2660025416168,43.7308876997041
825,825,8791751,SAINT FRERE ANDRE/ECOLE SECONDAIRE SAINT FRERE ANDRE,330 LANSDOWNE AVE,French Separate,8791751,Lansdowne Ave,330 Lansdowne Ave,M6H 3Y1,former Toronto,Toronto,102004,-79.4412354246502,43.6523836303418
827,827,5386857,SAMUEL HEARNE MIDDLE SCHOOL,21 NEWPORT AVE,English Public,5386857,Newport Ave,21 Newport Ave,M1L 4N7,Scarborough,Toronto,102001,-79.2834799574648,43.6950056241564
829,829,2375151,SATEC @ W A PORTER COLLEGIATE INSTITUTE,40 FAIRFAX CRES,English Public,2375151,Fairfax Cres,40 Fairfax Cres,M1L 1Z9,Scarborough,Toronto,102002,-79.2872695164287,43.7165934572119
828,828,6495082,SANTA MARIA CATHOLIC ELEMENTARY SCHOOL,25 AVON AVE,English Separate,6495082,Avon Ave,25 Avon Ave,M6N 4X8,York,Toronto,102003,-79.477451584347,43.681541969503
830,830,9779416,SATHYA SAI  ELEMENTARY,451 ELLESMERE RD,Private,9779416,Ellesmere Rd,451 Ellesmere Rd,M1R 4E5,Scarborough,Toronto,115001,-79.2963726971157,43.7615025698396
831,831,363296,SCARBOROUGH CENTRE FOR ALTERNATIVE STUDIES (SCAS),720 MIDLAND AVE,English Public,363296,Midland Ave,720 Midland Ave,M1K 4C9,Scarborough,Toronto,102002,-79.2565866863318,43.7283605174473
833,833,9980628,SCHOOL OF EXPERIENTIAL EDUCATION,40 MCARTHUR ST,English Public,9980628,McArthur St,40 McArthur St,M9P 3M7,Etobicoke,Toronto,102002,-79.5463909750587,43.7016350249789
832,832,13515947,SCARBOROUGH VILLAGE PUBLIC SCHOOL,15 LUELLA ST,English Public,13515947,Luella St,15 Luella St,M1J 3P2,Scarborough,Toronto,102001,-79.2220717938636,43.7441193622963
834,834,2565760,SCHOOL OF LIFE,1 HANSON ST,English Public,2565760,Hanson St,1 Hanson St,M4J 1G6,former Toronto,Toronto,102002,-79.3227718925618,43.6792807307855
835,835,7389731,SECOND STREET JUNIOR MIDDLE SCHOOL,71 SECOND ST,English Public,7389731,Second St,71 Second St,M8V 2X4,Etobicoke,Toronto,102001,-79.5000229034999,43.6037250776607
836,836,10363878,SECORD ELEMENTARY SCHOOL,101 BARRINGTON AVE,English Public,10363878,Barrington Ave,101 Barrington Ave,M4C 4Y9,East York,Toronto,102001,-79.3018312433153,43.6923788956395
837,837,7576864,SEED ALTERNATIVE SCHOOL,885 DUNDAS ST E,English Public,7576864,Dundas St E,885 Dundas St E,M4M 1R4,former Toronto,Toronto,102008,-79.3503749917097,43.6622721119517
838,838,9694433,SEERAH MISSION SCHOOL,43 RAILSIDE RD,Private,9694433,Railside Rd,43 Railside Rd,M3A 3L9,North York,Toronto,115001,-79.320584548426,43.7384655983024
839,839,3259532,SELWYN ELEMENTARY SCHOOL,1 SELWYN AVE,English Public,3259532,Selwyn Ave,1 Selwyn Ave,M4B 3J9,East York,Toronto,102001,-79.3063259433172,43.7084396528702
840,840,20040514,SENATOR O'CONNOR COLLEGE SCHOOL,60 ROWENA DR,English Separate,20040514,Rowena Dr,60 Rowena Dr,M3A 3R2,North York,Toronto,102004,-79.3173685458626,43.7508272676387
841,841,515776,SENECA COLLEGE - NEWNHAM CAMPUS,1750 FINCH AVE E,,515776,Finch Ave E,1750 Finch Ave E,M2J 2X5,North York,Toronto,102007,-79.3489876442641,43.7957808076358
842,842,14051471,SENECA COLLEGE - SENECA AT YORK CAMPUS,70 THE POND RD,,14051471,The Pond Rd,70 The Pond Rd,M3J 3M6,North York,Toronto,102006,-79.49885427876,43.7712748959766
844,844,8837836,SENECA HILL PRIVATE,1300 DON MILLS RD,Private,8837836,Don Mills Rd,1300 Don Mills Rd,M3B 2W6,North York,Toronto,115001,-79.3466830289955,43.7454129178027
843,843,11297202,SENECA COLLEGE - YORKGATE CAMPUS,1 YORK GATE BLVD,,11297202,York Gate Blvd,1 York Gate Blvd,M3N 3A1,North York,Toronto,115001,-79.5194393493309,43.758498548546
852,852,13969058,SHOREHAM PUBLIC SCHOOL AND WELLNESS ACADEMY,31 SHOREHAM DR,English Public,13969058,Shoreham Dr,31 Shoreham Dr,M3N 2S6,North York,Toronto,102001,-79.5173879692824,43.7687995439219
848,848,10538488,SHAUGHNESSY PUBLIC SCHOOL,30 SHAUGHNESSY BLVD,English Public,10538488,Shaughnessy Blvd,30 Shaughnessy Blvd,M2J 1H5,North York,Toronto,102001,-79.3516008694888,43.7702840439533
854,854,11129856,SIGNET CHRISTIAN PRIVATE SCHOOL,675 SHEPPARD AVE E,Private,11129856,Sheppard Ave E,675 Sheppard Ave E,M2K 1B6,North York,Toronto,109001,-79.3787717173963,43.7681539208865
855,855,386342,SILVER SPRINGS PUBLIC SCHOOL,222 SILVER SPRINGS BLVD,English Public,386342,Silver Springs Blvd,222 Silver Springs Blvd,M1V 1S4,Scarborough,Toronto,102001,-79.3023769660098,43.8044295089524
856,856,1018866,SILVERTHORN COLLEGIATE INSTITUTE,291 MILL RD,English Public,1018866,Mill Rd,291 Mill Rd,M9C 1Y5,Etobicoke,Toronto,102002,-79.5803885455116,43.6378359132721
846,846,6733591,SENECA SCHOOL,580 RATHBURN RD,English Public,6733591,Rathburn Rd,580 Rathburn Rd,M9C 3T3,Etobicoke,Toronto,102001,-79.582545826113,43.650933953139
845,845,560551,SENECA HILL PUBLIC SCHOOL,625 SENECA HILL DR,English Public,560551,Seneca Hill Dr,625 Seneca Hill Dr,M2J 2W6,North York,Toronto,102001,-79.3502969872857,43.7908704223355
850,850,10759447,SHIRLEY STREET JUNIOR PUBLIC SCHOOL,38 SHIRLEY ST,English Public,10759447,Shirley St,38 Shirley St,M6K 1S9,former Toronto,Toronto,102001,-79.4367221725004,43.6485242370315
847,847,1031242,SEVENTH STREET JUNIOR SCHOOL,101 SEVENTH ST,English Public,1031242,Seventh St,101 Seventh St,M8V 3B5,Etobicoke,Toronto,102001,-79.5041938387474,43.5999243685511
851,851,12313160,SHOORE CENTRE FOR LEARNING,801 EGLINTON AVE W,Private,12313160,Eglinton Ave W,801 Eglinton Ave W,M5N 1E3,former Toronto,Toronto,115001,-79.4244897594598,43.7010218939946
853,853,4833176,SIDNEY LEDSON INSTITUTE FOR INTELL'L ADVANCEMENT,220 DUNCAN MILL RD,Private,4833176,Duncan Mill Rd,220 Duncan Mill Rd,M3B 3J5,North York,Toronto,112001,-79.3528039776317,43.7622578372184
849,849,10133016,SHEPPARD PUBLIC SCHOOL,1430 SHEPPARD AVE W,English Public,10133016,Sheppard Ave W,1430 Sheppard Ave W,M3M 2W9,North York,Toronto,102001,-79.4882606578029,43.7454243556118
857,857,64913,SILVERTHORN COMMUNITY SCHOOL,300 KANE AVE,English Public,64913,Kane Ave,300 Kane Ave,M6M 3P1,York,Toronto,102001,-79.4694151111639,43.6872494240615
858,858,30114269,SIMRA ACADEMY PRIVATE SCHOOL,2929 LAWRENCE AVE E,Private,30114269,Lawrence Ave E,2929 Lawrence Ave E,M1P 2S8,Scarborough,Toronto,115001,-79.2517592259259,43.7540145221547
